total_transactions,unique_assets,unique_actions,total_volume,avg_transaction_size,account_age_days,transactions_per_day,repayment_ratio,borrow_count,repay_count,frequency_consistency,avg_days_between_transactions,total_deposits,total_borrows,utilization_ratio,healthy_utilization_score,deposit_count,deposit_to_borrow_ratio,asset_diversity_score,action_diversity_score,hour_pattern_consistency,day_variety_score,weekend_activity_ratio,liquidation_count,liquidation_volume,was_liquidated,recent_activity_ratio,risk_score,amount_variability,round_number_ratio,transaction_regularity,bot_like_score,wallet,reliability_score,utilization_score,longevity_score,diversity_score,liquidation_risk_score,bot_behavior_score,volume_consistency_score,credit_score,score_category
1,1,1,1.673567,1.673567,1,1.0,0.0,0,0,0.0,0.0,1.673567,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0428be07db700e3b25addff63567584a3b15fdcc,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,7345538186184.234,3672769093092.117,2,1.0,0.0,0,0,1.0,1.128460648148148,7345538186184.234,0.0,0.0,1.0,2,2.0,0.5,0.2,0.8232233047033631,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.5110552559593743,0.5,0.0,0.0,0x04295ab7186c2cffba238bb7291b3984e0d181bd,0.5887153935185185,1.0,0.08328767123287673,0.38,1.0,1.0,0.5778894880812514,676.5664734686237,Fair (Elevated Risk)
1,1,1,1.109079,1.109079,1,1.0,0.0,0,0,0.0,0.0,1.109079,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0429e9a1931ae77fe39b6c17d7660382c85d28f2,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,2,1,1463000000000000.0,731500000000000.0,43,0.046511627906976744,0.0,0,0,1.0,42.94355324074074,1463000000000000.0,0.0,0.0,1.0,2,2.0,1.0,0.2,0.882148869802242,0.2857142857142857,0.5,0,0,0,0.5,0.0,1.0,1.0,0.0,0.0,0x042a135bd342910ad7f67bbda74e3fd4125d1272,0.3,1.0,0.07440586173940746,0.6799999999999999,1.0,1.0,0.0,604.1608792609111,Fair (Elevated Risk)
66,5,4,4.110326719977622e+17,6227767757541851.0,66,1.0,1.0000605623886647,13,13,0.19402104157722377,1.0079793447222223,4.1103267199748934e+17,89973.99409300002,2.188974264643118e-13,1.0,30,2.3076923076923075,0.07575757575757576,0.8,0.44971664429880165,1.0,0.15151515151515152,0,0,0,0.22727272727272727,0.0,1.0,0.3939393939393939,0.0,0.0,0x042a154ede61e25b4220cbc83e76c79f8c0d3926,0.748126519025945,1.0,0.18849315068493153,0.36545454545454553,1.0,1.0,0.0,701.8510569046805,Good (Moderate Risk)
206,5,4,3.610019071510411e+16,175243644248078.22,115,1.791304347826087,1.0028493872356288,32,35,0.0,0.5564458559143518,1.2996323804390204e+16,5041280000523544.0,0.38790046142283574,1.0,71,2.21875,0.024271844660194174,0.8,0.6923307642643657,1.0,0.14563106796116504,0,0,0,0.16019417475728157,0.0,1.0,0.5631067961165048,0.0,0.0,0x042a1ccde458f357618d8687b4fb99fa10775599,0.6944355414408565,1.0,0.3323454437164979,0.33456310679611656,1.0,1.0,0.0,706.9170125973004,Good (Moderate Risk)
2,1,2,1959.020231,979.5101155,1,2.0,0.0,0,0,0.0,0.002662037037037037,979.51,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.6675852945148895e-07,0.0,0.0,0.0,0x042a2831f11d0366090da32bfcf16befe6473947,0.2999733796296296,1.0,0.16164383561643839,0.46,1.0,1.0,0.4000003335170589,615.239936925726,Fair (Elevated Risk)
42,4,4,74342556842903.6,1770060877211.9902,58,0.7241379310344828,0.0006928009975929438,12,5,0.17988564605907886,1.3903308491319446,10136656537298.191,64161449189433.97,6.329646166203779,0.0,20,1.6666666666666667,0.09523809523809523,0.8,0.3401034574295956,1.0,0.2619047619047619,0,0,0,0.7380952380952381,0.0,1.0,0.2619047619047619,0.0,0.0,0x042a62b83529ba7bdbfd79c96804f9a36ae04c4c,0.34033950572544136,0.0,0.1532735002361833,0.3771428571428572,1.0,1.0,0.0,395.7901871810735,Very Poor (Very High Risk)
1,1,1,98100000000.0,98100000000.0,1,1.0,0.0,0,0,0.0,0.0,98100000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x042b12e77388ca4f9c773b49efe98115b9c5839e,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
48,2,1,250000000.00023,5208333.333338126,23,2.0869565217391304,0.0,0,0,0.6128137470874715,0.47218380614583333,250000000.00023,0.0,0.0,1.0,48,48.0,0.041666666666666664,0.2,0.4422730083964731,1.0,0.375,0,0,0,1.0,0.0,0.9693164953107413,0.5208333333333334,0.0,0.0,0x042b2a2eb841b7166504fdb1617244724176eb91,0.47912228606478313,1.0,0.20476474091721264,0.10500000000000001,1.0,1.0,0.0,610.9952826537776,Fair (Elevated Risk)
2,1,1,2.094141,1.0470705,1,2.0,0.0,0,0,0.0,0.004791666666666666,2.094141,0.0,0.0,1.0,2,2.0,0.5,0.2,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.0077790015213758034,0.0,0.0,0.0,0x042b66aa933ef8b395ac2e77498bc61215146a02,0.2999520833333333,1.0,0.16164383561643839,0.38,1.0,1.0,0.4155580030427516,608.0124963279367,Fair (Elevated Risk)
2,1,1,1.59e+17,7.95e+16,71,0.028169014084507043,0.0,0,0,1.0,70.57840277777778,1.59e+17,0.0,0.0,1.0,2,2.0,0.5,0.2,0.1750420886156946,0.14285714285714285,0.0,0,0,0,0.5,0.0,0.08004982428526938,1.0,0.0,0.0,0x042b79eced8518e0357d790d4363ebb6fbfb1eb2,0.3,1.0,0.11896584989388385,0.38,1.0,1.0,0.5600996485705387,608.8498599126095,Fair (Elevated Risk)
1,1,1,100000000000.0,100000000000.0,1,1.0,0.0,0,0,0.0,0.0,100000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x042ca8981305042407c7d27bafc373c005b8790e,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
5,3,1,6.164067926633672e+17,1.2328135853267344e+17,55,0.09090909090909091,0.0,0,0,0.30717967697244897,13.689019097222221,0.0,0.0,0.0,1.0,0,0.0,0.6,0.2,0.34807975947973513,0.42857142857142855,0.2,0,0,0,0.6,0.0,1.0,0.2,0.0,0.0,0x042cec428c52f9ef51b34d9576a2790d83ed1d0d,0.2552637121195125,1.0,0.09768368617683686,0.44,1.0,1.0,0.0,572.4684809564036,Poor (High Risk)
1,1,1,45634901115.9943,45634901115.9943,1,1.0,0.0,0,0,0.0,0.0,45634901115.9943,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x042d60e7dc84756d93faa21a30aa8deff13fbae9,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
3,1,1,4.688861,1.5629536666666668,1,3.0,0.0,0,0,0.0,0.004276620370370371,4.688861,0.0,0.0,1.0,3,3.0,0.3333333333333333,0.2,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.0008093693870012388,0.0,0.611521849578162,0.0,0x042d9ebf0e126b29824fffeb4fc4ba5393ce1975,0.2999572337962963,1.0,0.24164383561643835,0.28,1.0,1.0,0.40161873877400245,609.3168207302401,Fair (Elevated Risk)
15,2,2,43909945792.20497,2927329719.4803314,11,1.3636363636363635,0.0,5,0,0.02817468419244984,0.7260491071412037,43909945742.20497,50.0,1.138694187725708e-09,1.0,10,2.0,0.13333333333333333,0.4,0.7689739930808311,0.5714285714285714,0.7333333333333333,0,0,0,1.0,0.0,0.9868946063425073,0.6,0.0,0.0,0x042e091145d2e0f6273bb1e4a88f1f194dd97071,0.3011919141863229,1.0,0.127173100871731,0.24000000000000005,1.0,1.0,0.0,568.3739436773404,Poor (High Risk)
1,1,1,1.108424,1.108424,1,1.0,0.0,0,0,0.0,0.0,1.108424,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x042e43e600a23d5fd706abb79b823e3da629fe5f,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,10000000000.0,10000000000.0,1,1.0,0.0,0,0,0.0,0.0,10000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x042e90603954c56a8438dedaf9efb70db4cd44cf,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,0.199626,0.199626,1,1.0,0.0,0,0,0.0,0.0,0.199626,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x043010c2d1e2a00abce741e5b2c5db778088380a,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
323,5,4,2462382672298936.5,7623475765631.383,90,3.588888888888889,0.3499742335241211,15,84,0.2601667877039203,0.2765629313310185,2461302472290418.5,6115.0,2.4844569364567184e-12,1.0,220,14.666666666666666,0.015479876160990712,0.8,0.41329496686403533,1.0,0.28173374613003094,0,0,0,0.15789473684210525,0.0,1.0,0.3498452012383901,0.0,0.0,0x0430605323465e26dc21fbaaa9a1a4be6ae9d496,0.5152741004075143,1.0,0.4350563165905632,0.3292879256965945,1.0,1.0,0.0,677.0057651601225,Fair (Elevated Risk)
2,1,2,150000028864.09283,75000014432.04642,1,2.0,0.0,1,0,0.0,0.01787037037037037,100000000000.0,50000028864.09285,0.5000002886409285,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.471404157946732,0.5,0.0,0.0,0x0430b536135751ba80f45550007be68c6fe3db92,0.2998212962962963,1.0,0.16164383561643839,0.46,1.0,1.0,0.657191684106536,628.0614836218665,Fair (Elevated Risk)
1,1,1,1.108426,1.108426,1,1.0,0.0,0,0,0.0,0.0,1.108426,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x043110e9869de4eeea4b911c030cdccadc743025,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
5,2,2,250912665106692.94,50182533021338.586,7,0.7142857142857143,0.0,0,0,0.6,1.7399074074074075,125431771550635.7,0.0,0.0,1.0,3,3.0,0.4,0.4,0.5892080818711254,0.42857142857142855,0.6,0,0,0,1.0,0.0,1.0,0.2,0.4092284234332033,0.0,0x04314576237b5ac44eeda1f6c66b1d171782bdc2,0.4626009259259259,1.0,0.06864970645792563,0.4,1.0,1.0,0.0,615.9476874501704,Fair (Elevated Risk)
1,1,1,655.16998,655.16998,1,1.0,0.0,0,0,0.0,0.0,655.16998,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x04323ff183af0dabfbd51ab6a4fbf8cb7842ede2,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,2,18108.000116,9054.000058,1,2.0,0.0,0,0,0.0,0.00016203703703703703,9054.0,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,9.059463835160593e-09,0.5,0.0,0.0,0x0432f117921e840beeba036ce8e501578e12b711,0.2999983796296296,1.0,0.16164383561643839,0.46,1.0,1.0,0.4000000181189277,615.2461711558195,Fair (Elevated Risk)
2,1,2,110000000000.0,55000000000.0,1,2.0,0.0,1,0,0.0,0.0001388888888888889,100000000000.0,10000000000.0,0.1,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0433fa8caf0419698f7e06ce99a917bfdf24274a,0.2999986111111111,1.0,0.16164383561643839,0.46,1.0,1.0,0.0,595.2462281202435,Poor (High Risk)
2,1,1,22500000000000.0,11250000000000.0,79,0.02531645569620253,0.0,0,0,1.0,78.99856481481481,22500000000000.0,0.0,0.0,1.0,2,2.0,0.5,0.2,1.0,0.2857142857142857,0.0,0,0,0,0.5,0.0,1.0,1.0,0.0,0.0,0x0434ec40799b578a132919fe319d18aae6415c27,0.3,1.0,0.13188833015432633,0.38,1.0,1.0,0.0,582.7832495231489,Poor (High Risk)
2,2,2,66500000000.03334,33250000000.01667,1,2.0,0.0,1,0,0.0,0.0007638888888888889,66500000000.0,0.03334,5.013533834586467e-13,1.0,1,1.0,1.0,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x04359cc145a3f8b1865959d4e904c8b4c15fb29a,0.2999923611111111,1.0,0.16164383561643839,0.76,1.0,1.0,0.0,625.2446656202435,Fair (Elevated Risk)
6,3,2,1147243396996100.0,191207232832683.34,8,0.75,0.0,1,0,0.5,1.4426388888888888,1147243396995500.0,600.0,5.229927682053623e-13,1.0,5,5.0,0.5,0.4,0.3859288857686487,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x04371e418fcc889954ab64a59235eadeb033eee3,0.43557361111111115,1.0,0.07315068493150685,0.46,1.0,1.0,0.0,615.8660055175037,Fair (Elevated Risk)
4,4,1,155300744042172.78,38825186010543.195,35,0.11428571428571428,0.0,0,0,0.2928932188134524,11.630154320983795,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,0.875,0.14285714285714285,1.0,0,0,0,0.25,0.0,1.0,0.0,0.0,0.0,0x043796319db3b8601013477f9473064f22df527c,0.27156642243419776,1.0,0.0666771037181996,0.6799999999999999,1.0,1.0,0.0,595.8931711662793,Poor (High Risk)
7,4,3,261339172517503.7,37334167502500.52,71,0.09859154929577464,0.12610345034900916,2,2,0.7979694910895578,11.809747299375001,205034000000000.0,50000000000047.26,0.24386199362080074,1.0,3,1.5,0.5714285714285714,0.6,0.5468365164125171,0.2857142857142857,0.5714285714285714,0,0,0,0.5714285714285714,0.0,1.0,0.5714285714285714,0.0,0.0,0x04379cffc95575cff92a5884863a26600c0f3ddb,0.47173475447272095,1.0,0.12459965271078526,0.5828571428571427,1.0,1.0,0.0,644.9093508105123,Fair (Elevated Risk)
1,1,1,93300000000.0,93300000000.0,1,1.0,0.0,0,0,0.0,0.0,93300000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0437e05b9fce3041a050ceafdea0b7b88af05cd9,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.107405,1.107405,1,1.0,0.0,0,0,0.0,0.0,1.107405,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0437e5aaa2dbdf6fda5802e7fdeb52d888d1eb4a,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
21,3,4,315386861610973.56,15018421981474.932,4,5.25,1.0003027833636364,3,3,0.15708456842211083,0.19893981481481482,315386861570924.5,11000.0,3.487780037890484e-11,1.0,11,3.6666666666666665,0.14285714285714285,0.8,0.8240671123627509,0.5714285714285714,0.47619047619047616,0,0,0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0x04381813e17b6198435cdb83712d11d0eabd3217,0.7451359723784852,1.0,0.40657534246575344,0.40571428571428575,1.0,1.0,0.0,737.8417230359129,Good (Moderate Risk)
7,2,2,222662225.634508,31808889.37635829,24,0.2916666666666667,0.0,2,0,0.3453463292920229,3.8417669753009256,200000003.041058,22662222.59345,0.11331111124432168,1.0,5,2.5,0.2857142857142857,0.4,0.8651377343812188,0.42857142857142855,0.2857142857142857,0,0,0,1.0,0.0,1.0,0.42857142857142855,0.0,0.0,0x04386ac720b8204c01bd23497f4a63e2b209259a,0.36518622903459763,1.0,0.06278538812785388,0.3314285714285714,1.0,1.0,0.0,583.8572226206846,Poor (High Risk)
3,1,2,929467943837702.4,309822647945900.8,1,3.0,0.0,1,0,0.0,0.055092592592592596,733331247038625.6,196136696799076.72,0.26745989290804884,1.0,2,2.0,0.3333333333333333,0.4,0.8727062306956711,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.3283494023140596,0.0,0.8894774274784052,0.533686456487043,0x043a2e8b8f91d44821d8ebb0e29e83ba3b597d63,0.29944907407407406,1.0,0.24164383561643835,0.36,1.0,0.46631354351295695,0.9433011953718807,590.905257980874,Poor (High Risk)
2,1,2,52946291260478.86,26473145630239.43,6,0.3333333333333333,0.0,0,0,1.0,5.449872685185185,26473145630239.43,0.0,0.0,1.0,1,1.0,0.5,0.4,0.2339676537145735,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0x043a7a9f331b701828842bac0ee760ea984cf1fd,0.5455012731481481,1.0,0.0365296803652968,0.46,1.0,1.0,0.4,657.8547703418315,Fair (Elevated Risk)
9,3,3,58007334417439.086,6445259379715.454,21,0.42857142857142855,0.0,2,0,0.5351888741477357,2.5580280671296296,41007334417427.71,17000000000000.0,0.4145599864392836,1.0,6,3.0,0.3333333333333333,0.6,0.5803348630628298,0.5714285714285714,0.0,0,0,0,1.0,0.0,0.8847242652456363,0.6666666666666666,0.0,0.0,0x043abfff63616d247b9247765b89f6c5b5fd94eb,0.43497638157302443,1.0,0.06880626223091976,0.43999999999999995,1.0,1.0,0.0,613.0650347278939,Fair (Elevated Risk)
7,3,3,3585452409148215.0,512207487021173.56,98,0.07142857142857142,4.4778516257706284e-13,3,1,0.7979694910895578,16.319141589502316,1798881377191166.0,1786571031956249.2,0.9931566664756192,0.03421666762190434,3,1.0,0.42857142857142855,0.6,0.9109129193625252,0.14285714285714285,0.0,0,0,0,0.5714285714285714,0.0,1.0,0.5714285714285714,0.0,0.0,0x043b2116f729e188668810d8ae0f86eb1152ae4f,0.3761994314320233,0.03421666762190434,0.16681017612524462,0.4971428571428571,1.0,1.0,0.0,425.6290035154591,Very Poor (Very High Risk)
5,3,2,5360000000003700.0,1072000000000740.0,69,0.07246376811594203,0.0,2,0,0.717157287525381,17.114661458333334,5360000000000000.0,3700.0,6.902985074626866e-13,1.0,3,1.5,0.6,0.4,0.3831081492226084,0.2857142857142857,1.0,0,0,0,0.4,0.0,1.0,1.0,0.0,0.0,0x043b2c863b8dab9f264ceee9d8d2cb8b9f7c66e1,0.34400057167428094,1.0,0.11922175898352194,0.52,1.0,1.0,0.0,605.8834067660986,Fair (Elevated Risk)
1,1,1,1.0,1.0,1,1.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x043b3756dd9fe0dbd1bb5d4765fd1686dedf806a,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
17,4,4,47370601262182.64,2786505956598.979,12,1.4166666666666667,1.6947196544068959e-12,3,2,0.27776299071713684,0.7330873842592592,38083684715762.19,9286916546387.791,0.24385551491933485,1.0,9,3.0,0.23529411764705882,0.8,0.3820247720555935,0.8571428571428571,0.058823529411764705,0,0,0,1.0,0.0,1.0,0.23529411764705882,0.0,0.0,0x043bd112d6db10daa0f15a255697d0b88e3daf43,0.37599802337322635,1.0,0.1330593607305936,0.46117647058823535,1.0,1.0,0.0,610.0760570117192,Fair (Elevated Risk)
1,1,1,0.01,0.01,1,1.0,0.0,0,0,0.0,0.0,0.01,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x043bd8f57401e46a5da19545ffb50370202cc179,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
4,2,4,9200000000000000.0,2300000000000000.0,1,4.0,1.0,1,1,0.0,0.00032407407407407406,4000000000000000.0,600000000000000.0,0.15,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,1.0,0,0,0,1.0,0.0,0.8534743109759686,1.0,1.0,1.0,0x043be978300c684c8f691e086414155d5f9d6f2e,0.6999967592592593,1.0,0.32164383561643844,0.6200000000000001,1.0,0.0,0.0,635.2457651572806,Fair (Elevated Risk)
195,7,4,2.8183415896133956e+16,144530337928892.1,85,2.2941176470588234,0.9605967713254752,45,11,0.0,0.4374189814814815,1.174933623757592e+16,4333446337068316.0,0.3688247786465916,1.0,101,2.2444444444444445,0.035897435897435895,0.8,0.6796846585987967,1.0,0.4153846153846154,0,0,0,0.1282051282051282,0.0,1.0,0.37948717948717947,0.0,0.0,0x043be9f76411e021f3aca8b45db64b0c36075a0d,0.6798645187153753,1.0,0.32325543916196614,0.3415384615384616,1.0,1.0,0.0,702.6082917069849,Good (Moderate Risk)
1,1,1,100000000000.0,100000000000.0,1,1.0,0.0,0,0,0.0,0.0,100000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x043c3bc6cb627217996f6fd26a87f4617e553a9d,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,1201000000000000.0,600500000000000.0,30,0.06666666666666667,0.0,0,0,1.0,29.04652777777778,1201000000000000.0,0.0,0.0,1.0,2,2.0,0.5,0.2,0.9410744349011211,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0011775300269551165,1.0,0.0,0.0,0x043cd50151186c39813dc404529112be03503a80,0.30953472222222217,1.0,0.05464840182648402,0.38,1.0,1.0,0.4023550600539103,593.6986938322236,Poor (High Risk)
1,1,1,73000000000000.0,73000000000000.0,1,1.0,0.0,0,0,0.0,0.0,73000000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x043e470cbaa1d9738b673ef66ea20d19da8a7f51,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1933839101510000.0,1933839101510000.0,1,1.0,0.0,0,0,0.0,0.0,1933839101510000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x043e9f48de29b4475b3088a69c6ae456cc8d94c1,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.023193,1.023193,1,1.0,0.0,0,0,0.0,0.0,1.023193,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x043ea03b7942df22cea8227ed359eeb040acfaaa,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
159,4,3,3430500000006682.5,21575471698155.234,96,1.65625,0.6435382528283324,13,69,0.6575173889035353,0.6069204904976852,3430500000000000.0,4066.0,1.185249963562163e-12,1.0,77,5.923076923076923,0.025157232704402517,0.6,0.7164776134112496,1.0,0.2893081761006289,0,0,0,0.29559748427672955,0.0,1.0,0.9874213836477987,0.0594225840474526,0.0,0x043fdabff38a1e9897f2f5a860b8b88f9a0a9f24,0.7486013128974167,1.0,0.29030821917808214,0.2550943396226415,1.0,1.0,0.0,706.2059950633306,Good (Moderate Risk)
3,1,2,2050000057.703274,683333352.567758,1,3.0,0.0,1,0,0.0,0.06185185185185185,2000000000.0,50000057.703274,0.025000028851636998,1.0,2,2.0,0.3333333333333333,0.4,0.8556624327025936,0.14285714285714285,1.0,0,0,0,1.0,0.0,0.8026576199655896,0.6666666666666666,0.0,0.0,0x044009974d4a8ce81dd4b46a5ca98a772ed185a6,0.29938148148148147,1.0,0.24164383561643835,0.36,1.0,1.0,0.0,597.091945712836,Poor (High Risk)
2,1,1,2049211522806.3828,1024605761403.1914,5,0.4,0.0,0,0,1.0,4.610416666666667,2049211522806.3828,0.0,0.0,1.0,2,2.0,0.5,0.2,0.11611652351681556,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0020504742614963216,0.0,0.0,0.0,0x044015adf61f596f820872845313e2efbbaee4b9,0.5538958333333333,1.0,0.04021917808219178,0.38,1.0,1.0,0.4041009485229927,652.7118824718117,Fair (Elevated Risk)
76,6,4,1.0932961996795302e+16,143854763115727.66,7,10.857142857142858,0.10693903464240924,31,9,0.517205063135636,0.08618935185185185,5281824308985622.0,3200000000007800.0,0.6058512765303172,1.0,17,0.5483870967741935,0.07894736842105263,0.8,0.33558127531247317,1.0,0.34210526315789475,0,0,0,1.0,0.0,1.0,0.5789473684210527,0.0,0.0,0x04426a58fdd02eb166b7c1a84ef390c4987ae1e0,0.49707523927913594,1.0,0.41150684931506853,0.3673684210526316,1.0,1.0,0.0,672.7316793223075,Fair (Elevated Risk)
3,1,2,8863215777591750.0,2954405259197250.0,12,0.25,0.0,2,0,0.5285954792089682,5.967766203703704,6363215777591750.0,2500000000000000.0,0.39288310932403436,1.0,1,0.5,0.3333333333333333,0.4,0.9166666666666666,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0443d542c2a4eda89af20a9d7315596f8240e48a,0.3989009817256534,1.0,0.03972602739726028,0.36,1.0,1.0,0.0,591.6841495410024,Poor (High Risk)
22,5,2,276682265693076.22,12576466622412.555,40,0.55,0.0,7,0,0.4522774424948339,1.8591958774189816,276682265688812.16,4264.113275,1.541158868416922e-11,1.0,15,2.142857142857143,0.22727272727272727,0.4,0.5175644004179336,0.8571428571428571,0.2727272727272727,0,0,0,0.6818181818181818,0.0,1.0,0.2727272727272727,0.0,0.0,0x04448987b1f40dfd2ca70eeeb323ba710c5768f6,0.4170912739742603,1.0,0.10975342465753425,0.2963636363636364,1.0,1.0,0.0,600.3721958285588,Fair (Elevated Risk)
8,3,3,38074043129767.79,4759255391220.974,41,0.1951219512195122,1.0,2,4,0.6576734015592712,5.849365079363426,38035000000000.0,19521564883.89472,0.0005132526589692315,1.0,2,1.0,0.375,0.6,0.8460990062637155,0.5714285714285714,0.5,0,0,0,0.75,0.0,1.0,0.5,0.0,0.0,0x04469b770821cec9cc3a1e8dc92e4635faf9bca6,0.8388083696741471,1.0,0.08300701637153357,0.46499999999999997,1.0,1.0,0.0,718.6531448742668,Good (Moderate Risk)
1,1,1,101000000000.0,101000000000.0,1,1.0,0.0,0,0,0.0,0.0,101000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x04487b8a3e6aff2f2ff62c718de9198d51af7680,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
